0,ID_REF,GSM83897,GSM85205,GSM85206,GSM85207,GSM85208,GSM85209,GSM85210,GeneID,Chromosome,Start,End
257,200837_at,560.8,501.3,601,691.9,475.2,102.4,702.6,BCAP31,X,153700492,153724746
258,200839_s_at,4924.7,2948.5,1789,8410.2,7528.2,9455.6,3666.3,CTSB,8,11842524,11869448
259,200840_at,1250.3,1603.8,1087.8,1459.9,1187.1,1188.5,1240.3,KARS,16,75627474,75648643
260,200843_s_at,391.3,581.9,485.1,171.3,130.1,283.1,477.6,EPRS,1,219968601,220046658
261,200845_s_at,288,209,274.5,551.7,365,310.4,382.1,PRDX6,1,173477266,173488807
262,200846_s_at,961.8,1275.8,1010.3,484.5,679.9,670,757.3,PPP1CA,11,67398183,67421183
263,200847_s_at,3634.3,2334.3,4088.7,1477.5,2169.1,1800.5,2622.9,SARAF,8,30063012,30083208
264,200850_s_at,1216.4,1483.6,1286.9,1344.7,1389.3,1620.9,1307.3,AHCYL1,1,109984686,110023741
265,200852_x_at,2668.4,1904.3,2020.1,2496.6,2622,2552.7,2073.1,GNB2,7,100673531,100679174
266,200853_at,755.4,442.6,706,575,543.4,726.2,607.6,H2AFZ,4,99948086,99950388
267,200854_at,360.4,468.4,487.8,488.9,481.1,387.7,356.6,NCOR1,17,16029157,16218185
268,200858_s_at,3640.6,4606.7,6535.1,2121.3,1491.6,1849.3,4772.4,SNORD55,1,44775864,44775943
269,200862_at,290.6,540.8,406.4,532.8,432.3,545.6,611.3,DHCR24,1,54849627,54887271
270,200863_s_at,2211.5,1738.4,3106.4,2121.6,2267.8,2682.4,1122.7,RAB11A,15,65726054,65891991
271,200866_s_at,4708.7,4384.1,3436.5,2988,4679.5,4458.9,2427.7,PSAP,10,71816298,71851375
272,200867_at,239.6,178.9,214.2,78.5,248.4,45.4,206.7,RNF114,20,49936336,49953892
273,200869_at,5597.9,10528.3,9580,5713,4105.1,4546.7,9012.3,SNORA68,19,17862588,17862720
274,200870_at,1040,899.5,1085.3,852.5,1108.3,1063.8,981.5,STRAP,12,15882391,15903478
275,200872_at,1467.1,2340.1,1303,1118.3,534,570,1466,S100A10,1,151982915,151994390
276,200873_s_at,479.9,510.9,635.3,507.5,336.2,280.6,474.7,CCT8,21,29055805,29073797
277,200875_s_at,520.2,555.2,363.5,442.5,351.5,376.9,394.7,MIR1292,20,2652777,2652842
278,200876_s_at,1187.3,678,850.6,207,353.4,419,380.6,PSMB1,6,170535117,170553341
279,200877_at,577.8,716.2,1014.6,348.1,323.8,102.6,849.1,CCT4,2,61868089,61888804
280,200878_at,305.9,274.5,92.1,327.9,431.1,350.9,234.2,EPAS1,2,46293667,46386703
281,200880_at,1353.6,1273.6,1357.9,1355.4,1237.3,1150.9,805.1,DNAJA1,9,33025211,33039907
282,200882_s_at,1752.7,1133.7,1434.6,1596.4,1829.9,1742.2,1043.2,PSMD4,1,151254703,151267479
283,200884_at,225.1,392.2,209.8,455.7,185.1,184.5,460.4,CKB,14,103519659,103523111
284,200885_at,448.4,446.7,500.1,652.7,623.6,939.9,457.6,RHOC,1,112701106,112707434
285,200886_s_at,2521.3,2188.5,2685,1195.3,2253,2606.6,1638.5,PGAM1,10,97426160,97433441
286,200887_s_at,1955.4,1635.5,1881,2740.8,2386.9,2356.6,1910.8,STAT1,2,190964358,191020960
287,200888_s_at,3037.2,2104.6,4198.7,2137,888.8,1334.3,3205.2,SNORA21,17,38852863,38852994
288,200891_s_at,1795.7,1297.2,2189.9,561.5,739.1,810.9,914.6,SSR1,6,7268306,7347446
289,200893_at,529.2,536.4,521.3,375,278.8,372.3,540.6,TRA2B,3,185915906,185938136
290,200895_s_at,1093.6,1661.1,837.3,1206.1,1506.1,1700.5,1904,FKBP4,12,2794953,2805423
291,200896_x_at,3100.7,2809.4,2795.2,4404.5,6945.3,5940.2,3343,HDGF,1,156742107,156766925
292,200899_s_at,1785.8,988.6,2311.7,1306.2,2082.5,1256.8,1880.9,MGEA5,,,
293,200901_s_at,469.9,985.2,732.1,964.3,420,868.5,688.5,PHC1,12,8913896,8941467
294,200902_at,628.6,652.1,838.6,220.9,489.5,321.9,437.4,SELENOF,1,86862445,86914424
295,200903_s_at,415.9,479.2,499.3,263.6,381,193.8,469.3,AHCY,20,34280268,34311802
296,200904_at,6563.4,3795.8,4824.9,4034.2,4880.8,4080.7,2895.8,HLA-E,CHR_HSCHR6_MHC_SSTO_CTG1,30481701,30486439
297,200909_s_at,8788.9,10726.6,9059.5,9337.6,7413.2,9971.2,9984,RPLP2,11,809647,812880
298,200910_at,567.8,575.3,494.5,271.7,259.4,161.5,695.3,CCT3,1,156308968,156367873
299,200911_s_at,2394.1,2412.4,1958.2,1725,2509.8,2175.5,1706.4,TACC1,8,38728186,38853028
300,200912_s_at,2177.1,2038.7,2529.6,1496.2,1172.6,1274,2314.5,MIR1248,3,186786672,186786777
301,200913_at,144.4,98.5,69.9,110.2,170.4,126.9,86.5,PPM1G,2,27381194,27409687
302,200918_s_at,862,978.7,707.3,752.8,948.2,839,935.9,SRPRA,11,126262919,126269144
303,200919_at,3701,3137,4315.8,3469.8,4813.9,4182.2,2164.8,PHC2,1,33323623,33431052
304,200921_s_at,4852.9,3564.6,5921.4,2841.7,3840.3,3482.7,4307,BTG1,12,92140278,92145897
305,200922_at,64.9,236.1,427.4,334.1,339.6,317.6,332.9,KDELR1,19,48382570,48391553
306,200923_at,284,360.4,125.3,86.8,219.2,229,306.8,LGALS3BP,17,78971238,78980109
307,200924_s_at,634.6,429.3,297.7,209.1,347.8,357.6,398.6,SLC3A2,11,62856102,62888875
308,200925_at,2982.6,1972.5,2264.4,1944.6,3551.8,3470.6,2440.9,COX6A1,12,120438090,120440742
309,200926_at,14397.6,15426.7,15248.1,11581.9,2373.9,3802.5,20602.3,RPS23,5,82273358,82278577
310,200929_at,399.8,121.3,103.5,90.9,463.8,222.5,173.5,TMED10,14,75131470,75176631
311,200931_s_at,1355.9,2114.5,1411.4,1972.5,1619.4,1472,1139.6,VCL,10,73995193,74121363
312,200932_s_at,784.8,360.7,717.8,418.6,597.8,659.9,313.8,DCTN2,12,57530102,57547331
313,200933_x_at,11785.7,10992,12845.5,12873.3,4036,5071.9,13805.3,RPS4X,X,72255679,72277300
314,200934_at,1039.7,1050.8,1207,483.1,929.4,593.5,946.8,DEK,6,18223868,18264823
315,200936_at,4471,4644.9,6633.8,4828.2,2823.9,2689,5481.8,RPL8,8,144789765,144792587
316,200937_s_at,1757.5,1840.5,2059.2,1360.9,380.9,491,2171.1,SNORD21,1,92837289,92837383
317,200940_s_at,1302.9,1386.5,953.5,1293.8,1522.5,1159.9,1032,RERE,1,8352397,8817643
318,200942_s_at,1018.7,1035.3,1538.9,1213.3,1363.3,1245.2,1040.8,HSBP1,16,83807843,83819737
319,200944_s_at,1438.6,1333.8,1569.2,1234.5,1514.1,1129.4,1848.7,HMGN1,21,39342315,39349647
320,200945_s_at,261.5,415.1,349.1,301.3,232.2,200.3,305.7,SEC31A,4,82818661,82901166
321,200947_s_at,61.4,106.8,75.9,109.9,75.2,62.7,65,GLUD1,10,87050486,87094866
322,200948_at,1666.5,1287.1,1185,1050.6,1114.7,1507.7,786.7,MLF2,12,6747996,6767475
323,200950_at,462,316.1,373.6,181.3,132.2,177.5,319.8,ARPC1A,7,99325910,99366262
324,200953_s_at,743.1,1722.7,1039.5,1195.6,500.7,712.6,1223.5,CCND2,12,4273772,4305350
325,200955_at,224.7,639.1,287.2,405.2,243.7,202.3,437.3,IMMT,2,86143932,86195770
326,200957_s_at,206.6,92.4,103.2,596.4,73.3,88.6,174.9,SSRP1,11,57325985,57335877
327,200958_s_at,18732.9,12154,15944.3,9497.9,18624.2,15848.9,10651,SDCBP,8,58552924,58582860
328,200959_at,1102.5,523.6,307.9,842.2,674.7,818,701.1,FUS,16,31180110,31194871
329,200961_at,482.2,522.2,456.8,581.8,586.9,796.3,321.8,SEPHS2,16,30443631,30446181
330,200962_at,593.7,737.5,804.6,707,546.3,751,913.1,RPL31,2,101001715,101024032
331,200964_at,1363.7,909.7,873,786.3,1135.1,1004.5,850.1,UBA1,X,47190861,47215128
332,200965_s_at,762.8,1107,840.3,1424.6,71,561,770.9,ABLIM1,10,114431113,114685003
333,200966_x_at,3312,3997.6,2692.4,1944.5,2699.1,2236,1307.5,ALDOA,16,30064164,30070457
334,200968_s_at,379.6,614.6,434.6,297.4,48.3,221.5,302.8,PPIB,15,64155812,64163205
335,200971_s_at,2054.5,1967.3,3113.4,1507.2,1895.2,1734.1,2684.1,SERP1,3,150541994,150603228
336,200972_at,312,302.2,274.9,73.3,79.6,260.3,284.8,TSPAN3,15,77041404,77083984
337,200974_at,622.4,595.6,304.9,494.9,594.4,376.1,536.7,ACTA2,10,88935074,88991339
338,200975_at,4334.3,3359.6,4939.2,2330,4291,3090.8,1517.4,PPT1,1,40071461,40097727
339,200976_s_at,1283.4,1550.5,2380.5,1620.2,1860.6,1987.9,1816.6,TAX1BP1,7,27739331,27844564
340,200978_at,70.7,652.8,347.6,486.7,110.3,125,496.9,MDH1,2,63588609,63607197
341,200980_s_at,999.4,599.4,656.2,519.3,398.5,510.3,636.2,PDHA1,X,19343893,19361705
342,200982_s_at,631.2,1295.6,177.6,107.6,91.2,430.1,709,ANXA6,5,151100712,151157882
343,200984_s_at,592.1,462.1,526.1,510.9,559.7,414.8,636.3,CD59,11,33703010,33736491
344,200986_at,262.6,59.1,459.5,390.5,790.8,220.3,379.9,SERPING1,11,57597387,57614853
345,200988_s_at,349.5,537.5,519.1,503.3,629.5,425.8,411.6,PSME3,17,42824385,42843758
346,200989_at,4199.8,2234.5,3134.2,1801.2,2746.6,2684.7,1587.1,HIF1A,14,61695513,61748259
347,200990_at,663.1,681.2,349.6,580.2,217.9,316.3,729.5,TRIM28,19,58544091,58550722
348,200992_at,426.9,332.5,262.3,104,202.9,315.7,592.4,IPO7,11,9384622,9448126
349,200996_at,2825.3,2357.4,3441.6,988.7,3087.8,2331.8,1547.5,ACTR3,2,113889960,113962596
350,200997_at,591.4,535.7,758.6,696.6,403.2,827.1,362.8,RBM14-RBM4,11,66616626,66646469
351,200998_s_at,1524.3,927.7,786.8,1604.4,1443,1364.4,1010.9,CKAP4,12,106237877,106304279
352,201000_at,409.2,478.9,522.2,369.1,195.3,353.6,687.9,AARS,16,70252295,70289543
353,201002_s_at,538.1,291.7,639.7,684.7,898.5,481.6,766.1,TMEM189,20,50118254,50153734
354,201004_at,1499.8,2415.2,2026.6,1175.5,1038,1826.3,2083,SSR4,X,153793516,153798505
355,201005_at,150.8,293.9,101,279.5,412.6,393.5,105.1,CD9,12,6199715,6238271
356,201007_at,1181.4,918.7,986.1,1049.7,1282.6,1137.1,749.6,HADHB,2,26243170,26290468
357,201010_s_at,20903.6,15302,15925.4,17080.5,25208.9,21172.4,14782.3,TXNIP,1,145992435,145996600
358,201011_at,508.2,505.7,587.9,99.3,585.7,223.1,292.2,RPN1,3,128619970,128681075
359,201012_at,1449.9,1533.7,1794.8,992.9,982.4,1095.3,1719,ANXA1,9,73151757,73170393
360,201013_s_at,240,290.7,381.3,396.5,475.1,524.1,632.8,PAICS,4,56435741,56464579
361,201015_s_at,112.1,70.1,72.4,108.7,68.3,137.8,72.7,JUP,17,41754604,41786931
362,201018_at,387.1,341,388.6,643.3,196.6,261.3,335.1,EIF1AX,X,20124518,20141844
363,201020_at,487.7,483.6,516.4,442,639.1,542.3,431.4,YWHAH,22,31944461,31957603
364,201022_s_at,390,469.6,321.7,668.1,239.2,329.4,466.8,DSTN,20,17569863,17609919
365,201023_at,1703.3,635,1037.5,640.6,1388.8,1406.1,903.5,TAF7,5,141260225,141320821
366,201029_s_at,996.1,3135.4,1645.5,1839.4,553.4,967,1696.5,CD99,X,2691133,2741309
367,201030_x_at,1380.4,1904,1604.8,2398.6,427,542.3,1878.5,LDHB,12,21635342,21757857
368,201031_s_at,1202.5,1665.7,2366.6,1328.3,508.7,696.2,2361.1,HNRNPH1,5,179614178,179634784
369,201032_at,779.3,1171.4,1191.7,1038.9,974.6,1518.3,1035.9,BLCAP,20,37492472,37527931
370,201034_at,2103.9,1810.4,1902.6,1255.7,1475.6,1280.5,2016.8,ADD3,10,109996368,110135565
371,201037_at,336.1,501.1,476.7,727.4,496.5,617.6,539.7,PFKP,10,3066333,3137712
372,201039_s_at,1159.2,1372.8,725.4,1200.2,2698.6,1594.6,1196.8,RAD23A,19,12945855,12953642
373,201040_at,1480.1,1156.4,1058.8,1352.1,1617.5,1388.6,1318.6,GNAI2,3,50226292,50259355
374,201041_s_at,14995.5,4409.5,9968,10180.9,11192.4,7085.2,7039,DUSP1,5,172768090,172771195
375,201042_at,125.6,309.1,389.8,946.4,714.3,524.4,575,TGM2,20,38127387,38166578
376,201049_s_at,7618.3,11352.3,12246.7,8751.2,1782.4,2267.1,13078.6,RPS18,6,33272010,33276510
377,201050_at,711.5,502.7,649.3,551.7,468.1,670.9,402.4,PLD3,19,40348456,40380439
378,201051_at,2950.9,2381,2847.1,1929.7,3249.4,2620.1,2111.4,ANP32A,15,68778535,68820897
379,201052_s_at,7809.4,4609.3,3900,6926.2,13666.6,12468.5,5624.5,PSMF1,20,1113263,1189415
380,201055_s_at,633.3,715.6,522.2,913.5,241.1,581,293.3,HNRNPA0,5,137745651,137754376
381,201057_s_at,796,897.3,741.5,775.4,651.5,608.3,780.7,GOLGB1,3,121663199,121749767
382,201058_s_at,12.5,14.3,25,30.9,32.1,40.9,12.8,MYL9,20,36541484,36551447
383,201059_at,454.8,412.5,498.2,119.5,464.8,596.7,558.5,CTTN,11,70398404,70436584
384,201063_at,323.8,164.3,310.6,476.1,336.2,689.2,210.9,RCN1,11,32090904,32105755
385,201064_s_at,1036.3,1138.6,851.8,851.4,360.4,140,1117.8,LOC100996696,,,
386,201066_at,50.5,48.7,49.1,24,34.4,65.2,81.5,CYC1,8,144095027,144097525
387,201068_s_at,260.3,786.6,438.4,606.6,408,429.4,615.4,PSMC2,7,103344254,103369395
388,201069_at,423.5,834.9,908.7,786.7,873.4,1073.4,536,MMP2,16,55389700,55506691
389,201075_s_at,337.1,290.9,334.6,361,398.5,351.1,300.2,SMARCC1,3,47585272,47782106
390,201077_s_at,398.7,687.3,394.1,371.6,133.7,365.2,360.3,ANXA2,15,60347134,60402883
391,201078_at,1670.3,1142,1614.4,1434.6,1445,1379.7,1216.1,TM9SF2,13,99446311,99564006
392,201079_at,483.5,94.2,152.5,153.5,188.4,342.1,312,SYNGR2,17,78168558,78173527
393,201080_at,83.1,105.6,85.8,136.7,110.5,264.3,187.5,PIP4K2B,17,38765689,38800126
394,201082_s_at,168,308.8,257.2,21.4,177.7,211.4,219.8,DCTN1,2,74361154,74392087
395,201087_at,3132.4,2109.4,2499.5,2400.6,2650,3074.5,1847.2,PXN,12,120210439,120265771
396,201088_at,266.9,223.3,364.4,267.7,244.9,133.2,327.7,KPNA2,17,68035519,68046842
397,201089_at,4299,4231,5024.7,2963.1,5785.8,4244.9,2392.4,ATP6V1B2,8,20197367,20226819
398,201092_at,691.8,636.4,819.7,760.1,536.3,199.6,611.1,RBBP7,X,16839283,16870414
399,201094_at,11846.4,17921.7,21052.6,9214.8,5587.3,4659.6,25535.8,RPS29,14,49570984,49599164
400,201095_at,426.8,510.5,431.6,291.9,503.9,624.8,170.1,DAP,5,10679230,10761272
401,201097_s_at,1374.6,892.3,1153.5,783.3,784.3,945.5,1026.6,ARF4,3,57571363,57598220
402,201098_at,982,754.8,849.5,600.2,844.8,949.8,809,COPB2,3,139355600,139389732
403,201099_at,533.4,526.2,659.1,479,480,469.5,517.1,USP9X,X,41085635,41236579
404,201102_s_at,869.9,965,626.1,863.6,725.3,1309.3,856.7,PFKL,21,44300051,44327376
405,201105_at,454,826.8,1033.1,144.7,141.7,262.7,550.5,LGALS1,22,37675608,37679806
406,201106_at,2274.2,2646.1,2371.8,1502.3,3652.4,3099.1,2031.7,GPX4,19,1103926,1106791
407,201110_s_at,9.6,6.2,8.9,5.8,9.7,5.1,9.9,THBS1,15,39581079,39599466
408,201111_at,151.7,235.5,417.6,163.8,115.2,184.6,327.8,CSE1L,20,49046246,49096960
409,201113_at,284.5,595.2,307.7,325.2,80.2,46,245.6,TUFM,16,28842411,28846408
410,201115_at,67.6,41.9,38.6,61.8,70.9,66.3,46.4,POLD2,7,44114681,44124358
411,201117_s_at,26,129.1,15.6,151,142.5,44.2,136.2,CPE,4,165361194,165498320
412,201118_at,1533.2,1823.9,1266.1,901.4,1801.9,2148.5,825,PGD,1,10398592,10420144
413,201119_s_at,1673,1894.8,936.9,1054.8,1497,2018.4,1337.1,COX8A,11,63974607,63976543
414,201121_s_at,541,554,842.9,705.9,426,283.5,640.6,PGRMC1,X,119236245,119244466
415,201124_at,348.8,457.8,568.1,675.5,732.8,558.5,492,ITGB5,3,124761948,124901418
416,201126_s_at,929,700.7,943.9,230.6,864.8,919.2,709.9,MGAT1,5,180784782,180815652
417,201128_s_at,854.4,880.3,925.3,835.4,849.3,873.2,912.6,ACLY,17,41866908,41930542
418,201129_at,173.1,280.1,301,209.8,99.8,236.5,329.5,SRSF7,2,38743599,38751494
419,201131_s_at,33.1,202.9,41,34.1,110.9,67.3,32.7,CDH1,16,68737225,68835548
420,201132_at,994.1,498.3,907.2,649.6,943.6,735.4,582.3,RPL36A-HNRNPH2,X,101391011,101412297
421,201135_at,191.6,373.6,347.2,101,74.8,34.8,573.3,ECHS1,10,133362480,133373689
422,201136_at,1292.3,1710.5,1088.5,726.4,902.3,889.9,1178.7,PLP2,X,49171926,49175239
423,201137_s_at,2662.6,3384.8,3172.4,612.8,614.1,398.4,1504.1,HLA-DPB1,6,33075926,33087201
424,201138_s_at,338.7,331.7,202.4,353.5,307.4,387.2,233.2,SSB,2,169791933,169812064
425,201140_s_at,1263.6,950.3,754.9,893,984.1,1511.9,670.9,RAB5C,17,42124976,42155044
426,201141_at,346.8,408.3,348.6,463.8,368.7,223.7,284.7,GPNMB,7,23235967,23275108
427,201142_at,321.5,308.4,216.4,475,232.5,349.8,480.2,EIF2S1,14,67359997,67386516
428,201145_at,1043.4,1323,1126.5,1213.3,1095.6,1092.7,1326.5,HAX1,1,154272511,154275875
429,201146_at,1417.8,690.4,1058,608.1,929.1,662.1,766.6,NFE2L2,2,177227595,177392697
430,201149_s_at,759.1,966.6,728.5,1020.3,679.4,596.6,974,TIMP3,22,32801701,32863043
431,201153_s_at,1423.7,1654.5,2439.5,931.4,1055.3,1122.5,1844,MBNL1,3,152243828,152465780
432,201157_s_at,338.2,365.4,227.9,203.8,348.3,221.1,62.6,NMT1,17,45051610,45109016
433,201160_s_at,22802.1,19004.1,16670.9,27634.3,33579.5,29250.2,22333.9,YBX3,12,10699089,10723312
434,201163_s_at,161.1,140.7,150.1,15.3,139.6,91.3,87.2,IGFBP7,4,57030773,57110385
435,201166_s_at,611.4,603,1158.1,546.1,817.8,515.1,998,PUM1,1,30931506,31065991
436,201170_s_at,561.2,318.6,492.5,544.8,701.3,657.4,247.4,BHLHE40,3,4979116,4985323
437,201174_s_at,963.3,1018.8,899.8,1005,1211.9,1147,1284.6,TERF2IP,16,75647786,75761872
438,201176_s_at,867.1,716.4,638.2,586.5,819.8,613.6,376.6,ARCN1,11,118572390,118603033
439,201177_s_at,56.9,143.9,96.2,146.6,65.1,74.5,300.3,UBA2,19,34428352,34471251
440,201178_at,25650.3,22214.3,15419,36571.3,49780.7,43829.6,24570.7,FBXO7,22,32474676,32498829
441,201180_s_at,1191.4,1212.8,1099.9,759.2,1399.3,936.3,965.8,GNAI3,1,109548611,109618321
442,201183_s_at,1239.4,1082.4,1029.4,1634.4,1658.5,2655.7,2008.2,CHD4,12,6570082,6614524
443,201185_at,371.1,192.4,108.5,187.8,385.6,268.5,132.3,HTRA1,10,122458551,122514908
444,201186_at,108.8,420.6,332,403.6,420.5,617.7,84.5,LRPAP1,4,3503597,3532559
445,201189_s_at,146.9,83.4,84.2,208.6,174.3,297.6,210.7,ITPR3,6,33620365,33696574
446,201192_s_at,990.1,949.7,1041.6,968.5,1403.1,1534.7,641.4,PITPNA,17,1517718,1562816
447,201193_at,214.1,288,337.8,137.1,43.8,44.2,65.1,"+)) 1, cytosolic(IDH1",,,
448,201194_at,359.2,760.7,596.4,266.6,94,399.1,391.4,SELENOW,19,47778572,47784686
449,201195_s_at,516.9,396.4,325.3,878.5,1059.8,811.4,760,SLC7A5,16,87830023,87869488
450,201197_at,526.7,484.8,834.4,616.5,650.4,527,674.2,AMD1,6,110874770,110895713
451,201198_s_at,699.5,848.8,819.6,1083.5,792.4,1086,1016.2,PSMD1,2,231056864,231172827
452,201200_at,813.1,875.6,813.4,758.4,1189.6,1554.8,1004.3,CREG1,1,167529117,167553805
453,201201_at,749,1125.5,885.2,767.4,526.4,561.7,833.4,CSTB,21,43772511,43776445
454,201202_at,76.7,190.4,27.1,102.1,39.2,18.8,166.9,PCNA,20,5114953,5126626
455,201205_at,848.6,998.3,897.6,857.5,1243.2,1289.2,1100,,,,
456,201207_at,505.9,676.7,185.5,957.6,304.2,209,847.9,TNFAIP1,17,28335602,28347009
457,201209_at,312.5,619.4,306.8,334.9,414.8,388.7,325.5,HDAC1,1,32292086,32333635
458,201210_at,4482.4,2558.6,5241.1,2826,2545.8,3160.5,2153.1,DDX3X,X,41333284,41364472
459,201212_at,31.2,38.5,22.1,20.2,32.5,33.5,39.2,LGMN,14,92703807,92748702
460,201215_at,92.3,132.8,241.7,212.5,132.5,144.9,159.3,PLS3,X,115561174,115650861
461,201216_at,628.5,1181.3,851.4,798.8,534.8,287.9,1474.4,ERP29,12,112013316,112023451
462,201221_s_at,1011.6,816.9,454.7,1223.5,228.4,919.3,1081.8,SNRNP70,19,49085419,49108605
463,201222_s_at,424.8,341.5,328.9,237.6,419,494.4,378,RAD23B,9,107283137,107332194
464,201225_s_at,1112.3,1040.9,1002.3,822.8,758.7,775,932.9,SRRM1,1,24631716,24673267
465,201227_s_at,792.6,1282.9,1258.6,992.7,904.3,869,1103.9,NDUFB8,10,100523740,100530000
466,201229_s_at,146.9,138.4,280.4,355,256.4,184.5,310.9,ARIH2,3,48918821,48986382
467,201231_s_at,1206.9,925.1,562.8,764.1,465.9,170.8,752.7,ENO1,1,8861000,8879250
468,201232_s_at,588.4,616.8,725.6,429.7,499.2,463,467.4,PSMD13,11,236546,252984
469,201234_at,1294.2,1806.6,1024.8,2325.3,1437.8,1186.3,1158.1,ILK,11,6603708,6610874
470,201236_s_at,1790.6,2132.1,2175.2,1732.2,2197.7,2026.8,1764.3,BTG2,1,203305491,203309602
471,201237_at,1078.7,585.9,865.5,634.5,572.9,625.1,589.5,CAPZA2,7,116811070,116922049
472,201241_at,301.1,210.8,178.2,161.3,87.5,152.7,124.3,DDX1,2,15591178,15631111
473,201242_s_at,125.2,115.5,79.7,131.9,47,233.6,140.3,ATP1B1,1,169105697,169132722
474,201244_s_at,3262.8,1832,2393.7,2321.1,3364.9,2915.7,1851,RAF1,3,12583601,12664226
475,201247_at,568.5,443.3,333.9,288.5,562.9,465.8,401,SREBF2,22,41833079,41907308
476,201250_s_at,944.2,495.3,814.9,1269.7,927.6,768.7,911.3,SLC2A1,1,42925375,42959176
477,201251_at,344.2,391.9,193.9,125.5,158.9,58.7,241.6,PKM,15,72199029,72231822
478,201252_at,113,170.3,27,39.9,64.4,80.7,34.1,PSMC4,19,39971005,39981441
479,201253_s_at,3993,5487.5,3027.2,2801.8,7209.5,6387.4,4306,CDIPT,16,29858357,29863736
480,201256_at,1289.8,1262.2,1688.6,1345.3,1003.5,1000.6,1486.1,COX7A2L,2,42333546,42425088
481,201257_x_at,21787,20204.1,28172.4,18322.2,8415.2,10551.2,24681,RPS3A,4,151099573,151104652
482,201258_at,3936.4,6410.8,7258.9,2764.4,772.8,825.4,5809.8,RPS16,19,39433207,39435948
483,201260_s_at,365,470.1,369,204.4,66.6,362.4,656,SYPL1,7,106090503,106112576
484,201262_s_at,191.5,29,101.9,237.4,313.7,85.3,206.9,BGN,X,153494939,153509554
485,201263_at,61.3,54,205.7,50.9,36.5,23.9,67.8,TARS,5,33440696,33469539
486,201264_at,1412.3,1000.6,325.4,91,474.8,773.2,228.4,COPE,19,18899514,18919397
487,201266_at,1021.2,846,1020.6,561,929.5,981.7,763.1,TXNRD1,12,104215779,104350305
488,201267_s_at,51.3,85.3,24,55.8,37.8,82.8,75.4,PSMC3,11,47418769,47426473
489,201268_at,691.2,478.1,582.6,407.8,62.6,53.2,479,NME2,17,51165435,51171747
490,201271_s_at,619,543.4,433.4,305.8,234.4,387.3,343.7,RALY,20,33993646,34108308
491,201272_at,646.1,1264,1002.5,554.1,82.7,520.7,630.5,AKR1B1,7,134442350,134459284
492,201273_s_at,668.9,618,1020.4,476.7,509.8,528.9,862.6,SRP9,1,225777813,225790466
493,201274_at,362.1,224.2,600.1,666,351,393,540.7,PSMA5,1,109399031,109426427
494,201275_at,457.6,731.9,403.4,91.8,837.9,621.9,332.4,FDPS,1,155308748,155320666
495,201276_at,1162.2,1168.4,961.2,1315.6,1582.9,1305,956.4,RAB5B,12,55973913,55996683
496,201277_s_at,33.5,93.7,80.5,71.3,58.1,63.5,102.6,HNRNPAB,5,178204507,178211163
497,201278_at,234.4,137.5,101.2,332.3,292.1,321.7,442.1,DAB2,5,39371675,39462300
498,201281_at,987.3,859,768.2,917.6,1052,1011.5,1054,ADRM1,20,62302093,62308862
499,201282_at,561.5,301.2,216.5,236.8,163.7,413.4,199.5,OGDH,7,44606572,44709066
500,201284_s_at,84.1,254.4,44.6,89.7,103.5,81.7,39.4,APEH,3,49674002,49683963
501,201285_at,7826.9,7571.2,8411.4,10542.8,27011.4,16770.8,12096.9,MKRN1,7,140453040,140479569
502,201286_at,249,228.1,17.7,71.8,155.4,51,265.4,SDC1,2,20200797,20225433
503,201288_at,13269.5,9779.5,12189.4,5773.1,13751.3,10108.7,11159.2,ARHGDIB,12,14942017,14961728
504,201289_at,85.6,67.3,37.9,111.7,161.7,83.2,44.5,CYR61,1,85580761,85583962
505,201290_at,1374.4,962.7,1385.3,860.4,1125.3,1495,793,SEC11A,15,84669538,84716716
506,201292_at,108.3,30.5,18.4,43.2,32.7,21.8,30.3,TOP2A,17,40388516,40417950
507,201293_x_at,5740.6,7358.4,7503.5,3761.3,2447,2025.8,6075.8,LOC101060363,,,
508,201300_s_at,175.4,262.6,235,210.9,148.6,168.8,426.9,PRNP,20,4686236,4701590
509,201302_at,35.8,333.6,279.6,74.3,66.1,53.3,47.5,ANXA4,2,69644425,69827100
510,201304_at,55.9,142.6,248.8,82.8,13.8,107,163.3,NDUFA5,7,123536997,123558255
511,201312_s_at,1007.7,1140.2,1494.2,580.1,976.9,746.8,982.3,SH3BGRL,X,81201943,81298547
512,201313_at,34,337.4,69.2,564.1,92,91.6,104.5,ENO2,12,6913745,6923698
513,201314_at,67.4,100.4,49.9,89.8,70,222.5,78.7,STK25,2,241492674,241509730
514,201315_x_at,44056.6,23015,28514.6,16770,35947.7,28378.7,22123.9,IFITM2,11,307631,315272
515,201317_s_at,1004.8,795.3,1034,676.9,566.4,639.4,716.9,PSMA2,7,42916857,42932223
516,201318_s_at,6783.6,3724.6,5243.2,3948.8,4642,4380,3020.4,MYL12B,18,3261479,3278431
517,201321_s_at,298,499.7,479.7,560.1,475.7,405,313.6,SMARCC2,12,56162983,56189567
518,201322_at,1639.7,1695.8,1594.1,1667.5,3005.6,2191.2,1352.7,ATP5B,,,
519,201323_at,287.4,446.8,319.1,342.6,207.7,405,398.5,MIR6733,1,43171652,43171712
520,201324_at,143,121.4,19.4,27,119.3,261.6,123.2,EMP1,12,13196716,13219939
